KODJAZ,AKRCIS,KODCIS,CHODNOTA,ZKRTEXT,TEXT,ADMPLOD,ADMNEPO,MIN_TUPY,MAX_TUPY,MIN_OSTRY,MAX_OSTRY,EXPORT_DWH
"CS","INTERVAL",7700,"420480420480000","<480; 480>","480","01.01.1900","09.09.9999",,,480,480,
"CS","INTERVAL",7700,"420481420481000","<481; 481>","481","01.01.1900","09.09.9999",,,481,481,
"CS","INTERVAL",7700,"420482420482000","<482; 482>","482","01.01.1900","09.09.9999",,,482,482,
"CS","INTERVAL",7700,"420483420483000","<483; 483>","483","01.01.1900","09.09.9999",,,483,483,
"CS","INTERVAL",7700,"420484420484000","<484; 484>","484","01.01.1900","09.09.9999",,,484,484,
"CS","INTERVAL",7700,"420485420485000","<485; 485>","485","01.01.1900","09.09.9999",,,485,485,
"CS","INTERVAL",7700,"420486420486000","<486; 486>","486","01.01.1900","09.09.9999",,,486,486,
"CS","INTERVAL",7700,"420487420487000","<487; 487>","487","01.01.1900","09.09.9999",,,487,487,
"CS","INTERVAL",7700,"420488420488000","<488; 488>","488","01.01.1900","09.09.9999",,,488,488,
"CS","INTERVAL",7700,"420489420489000","<489; 489>","489","01.01.1900","09.09.9999",,,489,489,
"CS","INTERVAL",7700,"420490420490000","<490; 490>","490","01.01.1900","09.09.9999",,,490,490,
"CS","INTERVAL",7700,"420491420491000","<491; 491>","491","01.01.1900","09.09.9999",,,491,491,
"CS","INTERVAL",7700,"420492420492000","<492; 492>","492","01.01.1900","09.09.9999",,,492,492,
"CS","INTERVAL",7700,"420493420493000","<493; 493>","493","01.01.1900","09.09.9999",,,493,493,
"CS","INTERVAL",7700,"420494420494000","<494; 494>","494","01.01.1900","09.09.9999",,,494,494,
"CS","INTERVAL",7700,"420495420495000","<495; 495>","495","01.01.1900","09.09.9999",,,495,495,
"CS","INTERVAL",7700,"420496420496000","<496; 496>","496","01.01.1900","09.09.9999",,,496,496,
"CS","INTERVAL",7700,"420497420497000","<497; 497>","497","01.01.1900","09.09.9999",,,497,497,
"CS","INTERVAL",7700,"420498420498000","<498; 498>","498","01.01.1900","09.09.9999",,,498,498,
"CS","INTERVAL",7700,"420499420499000","<499; 499>","499","01.01.1900","09.09.9999",,,499,499,
"CS","INTERVAL",7700,"420500420500000","<500; 500>","500","01.01.1900","09.09.9999",,,500,500,
"CS","INTERVAL",7700,"420500431000000","<500; 1 000>","500 až 1 000 (více nebo rovno 500 a méně nebo rovno 1 000)","01.01.1900","09.09.9999",,,500,1000,
"CS","INTERVAL",7700,"420500431999000","<500; 1 999>","500 až 1 999 (více nebo rovno 500 a méně nebo rovno 1 999)","01.01.1900","09.09.9999",,,500,1999,
"CS","INTERVAL",7700,"420500620600000","<500; 600)","500 až 600 (více nebo rovno 500 a méně než 600)","01.01.1900","09.09.9999",,600,500,,
"CS","INTERVAL",7700,"420500631000000","<500; 1 000)","500 až 1 000 (více nebo rovno 500 a méně než 1 000)","01.01.1900","09.09.9999",,1000,500,,"A"
"CS","INTERVAL",7700,"420500799999000","<500; N)","Od 500 (více nebo rovno 500)","01.01.1900","09.09.9999",,99999999999999999999,500,,
"CS","INTERVAL",7700,"420501420501000","<501; 501>","501","01.01.1900","09.09.9999",,,501,501,
"CS","INTERVAL",7700,"420501431000000","<501; 1 000>","501 až 1 000 (více nebo rovno 501 a méně nebo rovno 1 000)","01.01.1900","09.09.9999",,,501,1000,
"CS","INTERVAL",7700,"420502420502000","<502; 502>","502","01.01.1900","09.09.9999",,,502,502,
"CS","INTERVAL",7700,"420503420503000","<503; 503>","503","01.01.1900","09.09.9999",,,503,503,
"CS","INTERVAL",7700,"420504420504000","<504; 504>","504","01.01.1900","09.09.9999",,,504,504,
"CS","INTERVAL",7700,"420505420505000","<505; 505>","505","01.01.1900","09.09.9999",,,505,505,
"CS","INTERVAL",7700,"420506420506000","<506; 506>","506","01.01.1900","09.09.9999",,,506,506,
"CS","INTERVAL",7700,"420507420507000","<507; 507>","507","01.01.1900","09.09.9999",,,507,507,
"CS","INTERVAL",7700,"420508420508000","<508; 508>","508","01.01.1900","09.09.9999",,,508,508,
"CS","INTERVAL",7700,"420509420509000","<509; 509>","509","01.01.1900","09.09.9999",,,509,509,
"CS","INTERVAL",7700,"420510420510000","<510; 510>","510","01.01.1900","09.09.9999",,,510,510,
"CS","INTERVAL",7700,"420511420511000","<511; 511>","511","01.01.1900","09.09.9999",,,511,511,
"CS","INTERVAL",7700,"420512420512000","<512; 512>","512","01.01.1900","09.09.9999",,,512,512,
"CS","INTERVAL",7700,"420513420513000","<513; 513>","513","01.01.1900","09.09.9999",,,513,513,
"CS","INTERVAL",7700,"420514420514000","<514; 514>","514","01.01.1900","09.09.9999",,,514,514,
"CS","INTERVAL",7700,"420515420515000","<515; 515>","515","01.01.1900","09.09.9999",,,515,515,
"CS","INTERVAL",7700,"420516420516000","<516; 516>","516","01.01.1900","09.09.9999",,,516,516,
"CS","INTERVAL",7700,"420517420517000","<517; 517>","517","01.01.1900","09.09.9999",,,517,517,
"CS","INTERVAL",7700,"420518420518000","<518; 518>","518","01.01.1900","09.09.9999",,,518,518,
"CS","INTERVAL",7700,"420519420519000","<519; 519>","519","01.01.1900","09.09.9999",,,519,519,
"CS","INTERVAL",7700,"420520420520000","<520; 520>","520","01.01.1900","09.09.9999",,,520,520,
"CS","INTERVAL",7700,"420521420521000","<521; 521>","521","01.01.1900","09.09.9999",,,521,521,
"CS","INTERVAL",7700,"420522420522000","<522; 522>","522","01.01.1900","09.09.9999",,,522,522,
"CS","INTERVAL",7700,"420523420523000","<523; 523>","523","01.01.1900","09.09.9999",,,523,523,
"CS","INTERVAL",7700,"420524420524000","<524; 524>","524","01.01.1900","09.09.9999",,,524,524,
"CS","INTERVAL",7700,"420525420525000","<525; 525>","525","01.01.1900","09.09.9999",,,525,525,
"CS","INTERVAL",7700,"420526420526000","<526; 526>","526","01.01.1900","09.09.9999",,,526,526,
"CS","INTERVAL",7700,"420527420527000","<527; 527>","527","01.01.1900","09.09.9999",,,527,527,
"CS","INTERVAL",7700,"420528420528000","<528; 528>","528","01.01.1900","09.09.9999",,,528,528,
"CS","INTERVAL",7700,"420529420529000","<529; 529>","529","01.01.1900","09.09.9999",,,529,529,
"CS","INTERVAL",7700,"420530420530000","<530; 530>","530","01.01.1900","09.09.9999",,,530,530,
"CS","INTERVAL",7700,"420531420531000","<531; 531>","531","01.01.1900","09.09.9999",,,531,531,
"CS","INTERVAL",7700,"420532420532000","<532; 532>","532","01.01.1900","09.09.9999",,,532,532,
"CS","INTERVAL",7700,"420533420533000","<533; 533>","533","01.01.1900","09.09.9999",,,533,533,
"CS","INTERVAL",7700,"420534420534000","<534; 534>","534","01.01.1900","09.09.9999",,,534,534,
"CS","INTERVAL",7700,"420535420535000","<535; 535>","535","01.01.1900","09.09.9999",,,535,535,
"CS","INTERVAL",7700,"420536420536000","<536; 536>","536","01.01.1900","09.09.9999",,,536,536,
"CS","INTERVAL",7700,"420537420537000","<537; 537>","537","01.01.1900","09.09.9999",,,537,537,
"CS","INTERVAL",7700,"420538420538000","<538; 538>","538","01.01.1900","09.09.9999",,,538,538,
"CS","INTERVAL",7700,"420539420539000","<539; 539>","539","01.01.1900","09.09.9999",,,539,539,
"CS","INTERVAL",7700,"420540420540000","<540; 540>","540","01.01.1900","09.09.9999",,,540,540,
"CS","INTERVAL",7700,"420541420541000","<541; 541>","541","01.01.1900","09.09.9999",,,541,541,
"CS","INTERVAL",7700,"420542420542000","<542; 542>","542","01.01.1900","09.09.9999",,,542,542,
"CS","INTERVAL",7700,"420543420543000","<543; 543>","543","01.01.1900","09.09.9999",,,543,543,
"CS","INTERVAL",7700,"420544420544000","<544; 544>","544","01.01.1900","09.09.9999",,,544,544,
"CS","INTERVAL",7700,"420545420545000","<545; 545>","545","01.01.1900","09.09.9999",,,545,545,
"CS","INTERVAL",7700,"420546420546000","<546; 546>","546","01.01.1900","09.09.9999",,,546,546,
"CS","INTERVAL",7700,"420547420547000","<547; 547>","547","01.01.1900","09.09.9999",,,547,547,
"CS","INTERVAL",7700,"420548420548000","<548; 548>","548","01.01.1900","09.09.9999",,,548,548,
"CS","INTERVAL",7700,"420549420549000","<549; 549>","549","01.01.1900","09.09.9999",,,549,549,
"CS","INTERVAL",7700,"420550420550000","<550; 550>","550","01.01.1900","09.09.9999",,,550,550,
"CS","INTERVAL",7700,"420551420551000","<551; 551>","551","01.01.1900","09.09.9999",,,551,551,
"CS","INTERVAL",7700,"420552420552000","<552; 552>","552","01.01.1900","09.09.9999",,,552,552,
"CS","INTERVAL",7700,"420553420553000","<553; 553>","553","01.01.1900","09.09.9999",,,553,553,
"CS","INTERVAL",7700,"420554420554000","<554; 554>","554","01.01.1900","09.09.9999",,,554,554,
"CS","INTERVAL",7700,"420555420555000","<555; 555>","555","01.01.1900","09.09.9999",,,555,555,
"CS","INTERVAL",7700,"420556420556000","<556; 556>","556","01.01.1900","09.09.9999",,,556,556,
"CS","INTERVAL",7700,"420557420557000","<557; 557>","557","01.01.1900","09.09.9999",,,557,557,
"CS","INTERVAL",7700,"420558420558000","<558; 558>","558","01.01.1900","09.09.9999",,,558,558,
"CS","INTERVAL",7700,"420559420559000","<559; 559>","559","01.01.1900","09.09.9999",,,559,559,
"CS","INTERVAL",7700,"420560420560000","<560; 560>","560","01.01.1900","09.09.9999",,,560,560,
"CS","INTERVAL",7700,"420561420561000","<561; 561>","561","01.01.1900","09.09.9999",,,561,561,
"CS","INTERVAL",7700,"420562420562000","<562; 562>","562","01.01.1900","09.09.9999",,,562,562,
"CS","INTERVAL",7700,"420563420563000","<563; 563>","563","01.01.1900","09.09.9999",,,563,563,
"CS","INTERVAL",7700,"420564420564000","<564; 564>","564","01.01.1900","09.09.9999",,,564,564,
"CS","INTERVAL",7700,"420565420565000","<565; 565>","565","01.01.1900","09.09.9999",,,565,565,
"CS","INTERVAL",7700,"420566420566000","<566; 566>","566","01.01.1900","09.09.9999",,,566,566,
"CS","INTERVAL",7700,"420567420567000","<567; 567>","567","01.01.1900","09.09.9999",,,567,567,
"CS","INTERVAL",7700,"420568420568000","<568; 568>","568","01.01.1900","09.09.9999",,,568,568,
"CS","INTERVAL",7700,"420569420569000","<569; 569>","569","01.01.1900","09.09.9999",,,569,569,
"CS","INTERVAL",7700,"420570420570000","<570; 570>","570","01.01.1900","09.09.9999",,,570,570,
"CS","INTERVAL",7700,"420571420571000","<571; 571>","571","01.01.1900","09.09.9999",,,571,571,
"CS","INTERVAL",7700,"420572420572000","<572; 572>","572","01.01.1900","09.09.9999",,,572,572,
"CS","INTERVAL",7700,"420573420573000","<573; 573>","573","01.01.1900","09.09.9999",,,573,573,
"CS","INTERVAL",7700,"420574420574000","<574; 574>","574","01.01.1900","09.09.9999",,,574,574,
"CS","INTERVAL",7700,"420575420575000","<575; 575>","575","01.01.1900","09.09.9999",,,575,575,
"CS","INTERVAL",7700,"420576420576000","<576; 576>","576","01.01.1900","09.09.9999",,,576,576,
"CS","INTERVAL",7700,"420577420577000","<577; 577>","577","01.01.1900","09.09.9999",,,577,577,
"CS","INTERVAL",7700,"420578420578000","<578; 578>","578","01.01.1900","09.09.9999",,,578,578,
"CS","INTERVAL",7700,"420579420579000","<579; 579>","579","01.01.1900","09.09.9999",,,579,579,
"CS","INTERVAL",7700,"420580420580000","<580; 580>","580","01.01.1900","09.09.9999",,,580,580,
"CS","INTERVAL",7700,"420581420581000","<581; 581>","581","01.01.1900","09.09.9999",,,581,581,
"CS","INTERVAL",7700,"420582420582000","<582; 582>","582","01.01.1900","09.09.9999",,,582,582,
"CS","INTERVAL",7700,"420583420583000","<583; 583>","583","01.01.1900","09.09.9999",,,583,583,
"CS","INTERVAL",7700,"420584420584000","<584; 584>","584","01.01.1900","09.09.9999",,,584,584,
"CS","INTERVAL",7700,"420585420585000","<585; 585>","585","01.01.1900","09.09.9999",,,585,585,
"CS","INTERVAL",7700,"420586420586000","<586; 586>","586","01.01.1900","09.09.9999",,,586,586,
"CS","INTERVAL",7700,"420587420587000","<587; 587>","587","01.01.1900","09.09.9999",,,587,587,
"CS","INTERVAL",7700,"420588420588000","<588; 588>","588","01.01.1900","09.09.9999",,,588,588,
"CS","INTERVAL",7700,"420589420589000","<589; 589>","589","01.01.1900","09.09.9999",,,589,589,
"CS","INTERVAL",7700,"420590420590000","<590; 590>","590","01.01.1900","09.09.9999",,,590,590,
"CS","INTERVAL",7700,"420591420591000","<591; 591>","591","01.01.1900","09.09.9999",,,591,591,
"CS","INTERVAL",7700,"420592420592000","<592; 592>","592","01.01.1900","09.09.9999",,,592,592,
"CS","INTERVAL",7700,"420593420593000","<593; 593>","593","01.01.1900","09.09.9999",,,593,593,
"CS","INTERVAL",7700,"420594420594000","<594; 594>","594","01.01.1900","09.09.9999",,,594,594,
"CS","INTERVAL",7700,"420595420595000","<595; 595>","595","01.01.1900","09.09.9999",,,595,595,
"CS","INTERVAL",7700,"420596420596000","<596; 596>","596","01.01.1900","09.09.9999",,,596,596,
"CS","INTERVAL",7700,"420597420597000","<597; 597>","597","01.01.1900","09.09.9999",,,597,597,
"CS","INTERVAL",7700,"420598420598000","<598; 598>","598","01.01.1900","09.09.9999",,,598,598,
"CS","INTERVAL",7700,"420599420599000","<599; 599>","599","01.01.1900","09.09.9999",,,599,599,
"CS","INTERVAL",7700,"420600420600000","<600; 600>","600","01.01.1900","09.09.9999",,,600,600,
"CS","INTERVAL",7700,"420600620700000","<600; 700)","600 až 700 (více nebo rovno 600 a méně než 700)","01.01.1900","09.09.9999",,700,600,,
"CS","INTERVAL",7700,"420600631000000","<600; 1 000)","600 až 1 000 (více nebo rovno 600 a méně než 1 000)","01.01.1900","09.09.9999",,1000,600,,
"CS","INTERVAL",7700,"420600631200000","<600; 1 200)","600 až 1 200 (více nebo rovno 600 a méně než 1 200)","01.01.1900","09.09.9999",,1200,600,,
"CS","INTERVAL",7700,"420601420601000","<601; 601>","601","01.01.1900","09.09.9999",,,601,601,
"CS","INTERVAL",7700,"420602420602000","<602; 602>","602","01.01.1900","09.09.9999",,,602,602,
"CS","INTERVAL",7700,"420603420603000","<603; 603>","603","01.01.1900","09.09.9999",,,603,603,
"CS","INTERVAL",7700,"420604420604000","<604; 604>","604","01.01.1900","09.09.9999",,,604,604,
"CS","INTERVAL",7700,"420605420605000","<605; 605>","605","01.01.1900","09.09.9999",,,605,605,
"CS","INTERVAL",7700,"420606420606000","<606; 606>","606","01.01.1900","09.09.9999",,,606,606,
"CS","INTERVAL",7700,"420607420607000","<607; 607>","607","01.01.1900","09.09.9999",,,607,607,
"CS","INTERVAL",7700,"420608420608000","<608; 608>","608","01.01.1900","09.09.9999",,,608,608,
"CS","INTERVAL",7700,"420609420609000","<609; 609>","609","01.01.1900","09.09.9999",,,609,609,
"CS","INTERVAL",7700,"420610420610000","<610; 610>","610","01.01.1900","09.09.9999",,,610,610,
"CS","INTERVAL",7700,"420611420611000","<611; 611>","611","01.01.1900","09.09.9999",,,611,611,
"CS","INTERVAL",7700,"420612420612000","<612; 612>","612","01.01.1900","09.09.9999",,,612,612,
"CS","INTERVAL",7700,"420613420613000","<613; 613>","613","01.01.1900","09.09.9999",,,613,613,
"CS","INTERVAL",7700,"420614420614000","<614; 614>","614","01.01.1900","09.09.9999",,,614,614,
"CS","INTERVAL",7700,"420615420615000","<615; 615>","615","01.01.1900","09.09.9999",,,615,615,
"CS","INTERVAL",7700,"420616420616000","<616; 616>","616","01.01.1900","09.09.9999",,,616,616,
"CS","INTERVAL",7700,"420617420617000","<617; 617>","617","01.01.1900","09.09.9999",,,617,617,
"CS","INTERVAL",7700,"420618420618000","<618; 618>","618","01.01.1900","09.09.9999",,,618,618,
"CS","INTERVAL",7700,"420619420619000","<619; 619>","619","01.01.1900","09.09.9999",,,619,619,
"CS","INTERVAL",7700,"420620420620000","<620; 620>","620","01.01.1900","09.09.9999",,,620,620,
"CS","INTERVAL",7700,"420621420621000","<621; 621>","621","01.01.1900","09.09.9999",,,621,621,
"CS","INTERVAL",7700,"420622420622000","<622; 622>","622","01.01.1900","09.09.9999",,,622,622,
"CS","INTERVAL",7700,"420623420623000","<623; 623>","623","01.01.1900","09.09.9999",,,623,623,
"CS","INTERVAL",7700,"420624420624000","<624; 624>","624","01.01.1900","09.09.9999",,,624,624,
"CS","INTERVAL",7700,"420625420625000","<625; 625>","625","01.01.1900","09.09.9999",,,625,625,
"CS","INTERVAL",7700,"420626420626000","<626; 626>","626","01.01.1900","09.09.9999",,,626,626,
"CS","INTERVAL",7700,"420627420627000","<627; 627>","627","01.01.1900","09.09.9999",,,627,627,
"CS","INTERVAL",7700,"420628420628000","<628; 628>","628","01.01.1900","09.09.9999",,,628,628,
"CS","INTERVAL",7700,"420629420629000","<629; 629>","629","01.01.1900","09.09.9999",,,629,629,
"CS","INTERVAL",7700,"420630420630000","<630; 630>","630","01.01.1900","09.09.9999",,,630,630,
"CS","INTERVAL",7700,"420631420631000","<631; 631>","631","01.01.1900","09.09.9999",,,631,631,
"CS","INTERVAL",7700,"420632420632000","<632; 632>","632","01.01.1900","09.09.9999",,,632,632,
"CS","INTERVAL",7700,"420633420633000","<633; 633>","633","01.01.1900","09.09.9999",,,633,633,
"CS","INTERVAL",7700,"420634420634000","<634; 634>","634","01.01.1900","09.09.9999",,,634,634,
"CS","INTERVAL",7700,"420635420635000","<635; 635>","635","01.01.1900","09.09.9999",,,635,635,
"CS","INTERVAL",7700,"420636420636000","<636; 636>","636","01.01.1900","09.09.9999",,,636,636,
"CS","INTERVAL",7700,"420637420637000","<637; 637>","637","01.01.1900","09.09.9999",,,637,637,
"CS","INTERVAL",7700,"420638420638000","<638; 638>","638","01.01.1900","09.09.9999",,,638,638,
"CS","INTERVAL",7700,"420639420639000","<639; 639>","639","01.01.1900","09.09.9999",,,639,639,
"CS","INTERVAL",7700,"420640420640000","<640; 640>","640","01.01.1900","09.09.9999",,,640,640,
"CS","INTERVAL",7700,"420641420641000","<641; 641>","641","01.01.1900","09.09.9999",,,641,641,
"CS","INTERVAL",7700,"420642420642000","<642; 642>","642","01.01.1900","09.09.9999",,,642,642,
"CS","INTERVAL",7700,"420643420643000","<643; 643>","643","01.01.1900","09.09.9999",,,643,643,
"CS","INTERVAL",7700,"420644420644000","<644; 644>","644","01.01.1900","09.09.9999",,,644,644,
"CS","INTERVAL",7700,"420645420645000","<645; 645>","645","01.01.1900","09.09.9999",,,645,645,
"CS","INTERVAL",7700,"420646420646000","<646; 646>","646","01.01.1900","09.09.9999",,,646,646,
"CS","INTERVAL",7700,"420647420647000","<647; 647>","647","01.01.1900","09.09.9999",,,647,647,
"CS","INTERVAL",7700,"420648420648000","<648; 648>","648","01.01.1900","09.09.9999",,,648,648,
"CS","INTERVAL",7700,"420649420649000","<649; 649>","649","01.01.1900","09.09.9999",,,649,649,
"CS","INTERVAL",7700,"420650420650000","<650; 650>","650","01.01.1900","09.09.9999",,,650,650,
"CS","INTERVAL",7700,"420651420651000","<651; 651>","651","01.01.1900","09.09.9999",,,651,651,
"CS","INTERVAL",7700,"420652420652000","<652; 652>","652","01.01.1900","09.09.9999",,,652,652,
"CS","INTERVAL",7700,"420653420653000","<653; 653>","653","01.01.1900","09.09.9999",,,653,653,
"CS","INTERVAL",7700,"420654420654000","<654; 654>","654","01.01.1900","09.09.9999",,,654,654,
"CS","INTERVAL",7700,"420655420655000","<655; 655>","655","01.01.1900","09.09.9999",,,655,655,
"CS","INTERVAL",7700,"420656420656000","<656; 656>","656","01.01.1900","09.09.9999",,,656,656,
"CS","INTERVAL",7700,"420657420657000","<657; 657>","657","01.01.1900","09.09.9999",,,657,657,
"CS","INTERVAL",7700,"420658420658000","<658; 658>","658","01.01.1900","09.09.9999",,,658,658,
"CS","INTERVAL",7700,"420659420659000","<659; 659>","659","01.01.1900","09.09.9999",,,659,659,
"CS","INTERVAL",7700,"420660420660000","<660; 660>","660","01.01.1900","09.09.9999",,,660,660,
"CS","INTERVAL",7700,"420661420661000","<661; 661>","661","01.01.1900","09.09.9999",,,661,661,
"CS","INTERVAL",7700,"420662420662000","<662; 662>","662","01.01.1900","09.09.9999",,,662,662,
"CS","INTERVAL",7700,"420663420663000","<663; 663>","663","01.01.1900","09.09.9999",,,663,663,
"CS","INTERVAL",7700,"420664420664000","<664; 664>","664","01.01.1900","09.09.9999",,,664,664,
"CS","INTERVAL",7700,"420665420665000","<665; 665>","665","01.01.1900","09.09.9999",,,665,665,
"CS","INTERVAL",7700,"420666420666000","<666; 666>","666","01.01.1900","09.09.9999",,,666,666,
"CS","INTERVAL",7700,"420667420667000","<667; 667>","667","01.01.1900","09.09.9999",,,667,667,
"CS","INTERVAL",7700,"420668420668000","<668; 668>","668","01.01.1900","09.09.9999",,,668,668,
"CS","INTERVAL",7700,"420669420669000","<669; 669>","669","01.01.1900","09.09.9999",,,669,669,
"CS","INTERVAL",7700,"420670420670000","<670; 670>","670","01.01.1900","09.09.9999",,,670,670,
"CS","INTERVAL",7700,"420671420671000","<671; 671>","671","01.01.1900","09.09.9999",,,671,671,
"CS","INTERVAL",7700,"420672420672000","<672; 672>","672","01.01.1900","09.09.9999",,,672,672,
"CS","INTERVAL",7700,"420673420673000","<673; 673>","673","01.01.1900","09.09.9999",,,673,673,
"CS","INTERVAL",7700,"420674420674000","<674; 674>","674","01.01.1900","09.09.9999",,,674,674,
"CS","INTERVAL",7700,"420675420675000","<675; 675>","675","01.01.1900","09.09.9999",,,675,675,
"CS","INTERVAL",7700,"420676420676000","<676; 676>","676","01.01.1900","09.09.9999",,,676,676,
"CS","INTERVAL",7700,"420677420677000","<677; 677>","677","01.01.1900","09.09.9999",,,677,677,
"CS","INTERVAL",7700,"420678420678000","<678; 678>","678","01.01.1900","09.09.9999",,,678,678,
"CS","INTERVAL",7700,"420679420679000","<679; 679>","679","01.01.1900","09.09.9999",,,679,679,
"CS","INTERVAL",7700,"420680420680000","<680; 680>","680","01.01.1900","09.09.9999",,,680,680,
"CS","INTERVAL",7700,"420681420681000","<681; 681>","681","01.01.1900","09.09.9999",,,681,681,
"CS","INTERVAL",7700,"420682420682000","<682; 682>","682","01.01.1900","09.09.9999",,,682,682,
"CS","INTERVAL",7700,"420683420683000","<683; 683>","683","01.01.1900","09.09.9999",,,683,683,
"CS","INTERVAL",7700,"420684420684000","<684; 684>","684","01.01.1900","09.09.9999",,,684,684,
"CS","INTERVAL",7700,"420685420685000","<685; 685>","685","01.01.1900","09.09.9999",,,685,685,
"CS","INTERVAL",7700,"420686420686000","<686; 686>","686","01.01.1900","09.09.9999",,,686,686,
"CS","INTERVAL",7700,"420687420687000","<687; 687>","687","01.01.1900","09.09.9999",,,687,687,
"CS","INTERVAL",7700,"420688420688000","<688; 688>","688","01.01.1900","09.09.9999",,,688,688,
"CS","INTERVAL",7700,"420689420689000","<689; 689>","689","01.01.1900","09.09.9999",,,689,689,
"CS","INTERVAL",7700,"420690420690000","<690; 690>","690","01.01.1900","09.09.9999",,,690,690,
"CS","INTERVAL",7700,"420691420691000","<691; 691>","691","01.01.1900","09.09.9999",,,691,691,
"CS","INTERVAL",7700,"420692420692000","<692; 692>","692","01.01.1900","09.09.9999",,,692,692,
"CS","INTERVAL",7700,"420693420693000","<693; 693>","693","01.01.1900","09.09.9999",,,693,693,
"CS","INTERVAL",7700,"420694420694000","<694; 694>","694","01.01.1900","09.09.9999",,,694,694,
"CS","INTERVAL",7700,"420695420695000","<695; 695>","695","01.01.1900","09.09.9999",,,695,695,
"CS","INTERVAL",7700,"420696420696000","<696; 696>","696","01.01.1900","09.09.9999",,,696,696,
"CS","INTERVAL",7700,"420697420697000","<697; 697>","697","01.01.1900","09.09.9999",,,697,697,
"CS","INTERVAL",7700,"420698420698000","<698; 698>","698","01.01.1900","09.09.9999",,,698,698,
"CS","INTERVAL",7700,"420699420699000","<699; 699>","699","01.01.1900","09.09.9999",,,699,699,
"CS","INTERVAL",7700,"420700420700000","<700; 700>","700","01.01.1900","09.09.9999",,,700,700,
"CS","INTERVAL",7700,"420700620800000","<700; 800)","700 až 800 (více nebo rovno 700 a méně než 800)","01.01.1900","09.09.9999",,800,700,,
"CS","INTERVAL",7700,"420701420701000","<701; 701>","701","01.01.1900","09.09.9999",,,701,701,
"CS","INTERVAL",7700,"420702420702000","<702; 702>","702","01.01.1900","09.09.9999",,,702,702,
"CS","INTERVAL",7700,"420703420703000","<703; 703>","703","01.01.1900","09.09.9999",,,703,703,
"CS","INTERVAL",7700,"420704420704000","<704; 704>","704","01.01.1900","09.09.9999",,,704,704,
"CS","INTERVAL",7700,"420705420705000","<705; 705>","705","01.01.1900","09.09.9999",,,705,705,
"CS","INTERVAL",7700,"420706420706000","<706; 706>","706","01.01.1900","09.09.9999",,,706,706,
"CS","INTERVAL",7700,"420707420707000","<707; 707>","707","01.01.1900","09.09.9999",,,707,707,
"CS","INTERVAL",7700,"420708420708000","<708; 708>","708","01.01.1900","09.09.9999",,,708,708,
"CS","INTERVAL",7700,"420709420709000","<709; 709>","709","01.01.1900","09.09.9999",,,709,709,
"CS","INTERVAL",7700,"420710420710000","<710; 710>","710","01.01.1900","09.09.9999",,,710,710,
"CS","INTERVAL",7700,"420711420711000","<711; 711>","711","01.01.1900","09.09.9999",,,711,711,
"CS","INTERVAL",7700,"420712420712000","<712; 712>","712","01.01.1900","09.09.9999",,,712,712,
"CS","INTERVAL",7700,"420713420713000","<713; 713>","713","01.01.1900","09.09.9999",,,713,713,
"CS","INTERVAL",7700,"420714420714000","<714; 714>","714","01.01.1900","09.09.9999",,,714,714,
"CS","INTERVAL",7700,"420715420715000","<715; 715>","715","01.01.1900","09.09.9999",,,715,715,
"CS","INTERVAL",7700,"420716420716000","<716; 716>","716","01.01.1900","09.09.9999",,,716,716,
"CS","INTERVAL",7700,"420717420717000","<717; 717>","717","01.01.1900","09.09.9999",,,717,717,
"CS","INTERVAL",7700,"420718420718000","<718; 718>","718","01.01.1900","09.09.9999",,,718,718,
"CS","INTERVAL",7700,"420719420719000","<719; 719>","719","01.01.1900","09.09.9999",,,719,719,
"CS","INTERVAL",7700,"420720420720000","<720; 720>","720","01.01.1900","09.09.9999",,,720,720,
"CS","INTERVAL",7700,"420721420721000","<721; 721>","721","01.01.1900","09.09.9999",,,721,721,
"CS","INTERVAL",7700,"420722420722000","<722; 722>","722","01.01.1900","09.09.9999",,,722,722,
"CS","INTERVAL",7700,"420723420723000","<723; 723>","723","01.01.1900","09.09.9999",,,723,723,
"CS","INTERVAL",7700,"420724420724000","<724; 724>","724","01.01.1900","09.09.9999",,,724,724,
"CS","INTERVAL",7700,"420725420725000","<725; 725>","725","01.01.1900","09.09.9999",,,725,725,
"CS","INTERVAL",7700,"420726420726000","<726; 726>","726","01.01.1900","09.09.9999",,,726,726,
"CS","INTERVAL",7700,"420727420727000","<727; 727>","727","01.01.1900","09.09.9999",,,727,727,
"CS","INTERVAL",7700,"420728420728000","<728; 728>","728","01.01.1900","09.09.9999",,,728,728,
"CS","INTERVAL",7700,"420729420729000","<729; 729>","729","01.01.1900","09.09.9999",,,729,729,
"CS","INTERVAL",7700,"420730420730000","<730; 730>","730","01.01.1900","09.09.9999",,,730,730,
"CS","INTERVAL",7700,"420731420731000","<731; 731>","731","01.01.1900","09.09.9999",,,731,731,
"CS","INTERVAL",7700,"420732420732000","<732; 732>","732","01.01.1900","09.09.9999",,,732,732,
"CS","INTERVAL",7700,"420733420733000","<733; 733>","733","01.01.1900","09.09.9999",,,733,733,
"CS","INTERVAL",7700,"420734420734000","<734; 734>","734","01.01.1900","09.09.9999",,,734,734,
"CS","INTERVAL",7700,"420735420735000","<735; 735>","735","01.01.1900","09.09.9999",,,735,735,
